index,country,year,month,indicator,gwh
1023,HRV,2011,4,Consumption,0.00031747722644045654
1024,HRV,2011,5,Consumption,0.0003177108373502729
1025,HRV,2011,6,Consumption,0.00031864528098953844
1026,HRV,2011,7,Consumption,0.00035649024837979156
1027,HRV,2011,8,Consumption,0.0003606952447564863
1028,HRV,2011,9,Consumption,0.0003335963792177866
1029,HRV,2011,10,Consumption,0.00034130553924172704
1030,HRV,2011,11,Consumption,0.00035952719020740446
1031,HRV,2011,12,Consumption,0.000380318561181062
1032,HUN,2011,1,Consumption,0.00036974538111602935
1033,HUN,2011,2,Consumption,0.0003351475627040331
1034,HUN,2011,3,Consumption,0.00034918725713208954
1035,HUN,2011,4,Consumption,0.0003153917069731251
1036,HUN,2011,5,Consumption,0.0003261220448574254
1037,HUN,2011,6,Consumption,0.0003214087188708636
1038,HUN,2011,7,Consumption,0.00033966032162733694
1039,HUN,2011,8,Consumption,0.0003266234625155703
1040,HUN,2011,9,Consumption,0.0003256206271992805
1041,HUN,2011,10,Consumption,0.00034046258988036876
1042,HUN,2011,11,Consumption,0.00034958839125860544
1043,HUN,2011,12,Consumption,0.00034798385475254186
1044,IRL,2011,1,Consumption,0.0005558850012357852
1045,IRL,2011,2,Consumption,0.0004836155843429946
1046,IRL,2011,3,Consumption,0.0005089426307465103
1047,IRL,2011,4,Consumption,0.0004475900442000627
1048,IRL,2011,5,Consumption,0.0004576335281186983
1049,IRL,2011,6,Consumption,0.00043296149153596307
1050,IRL,2011,7,Consumption,0.00043492652099830486
1051,IRL,2011,8,Consumption,0.0004427866388476718
1052,IRL,2011,9,Consumption,0.0004388565799229883
1053,IRL,2011,10,Consumption,0.0004775021593490425
1054,IRL,2011,11,Consumption,0.0004934407316547032
1055,IRL,2011,12,Consumption,0.00053121296465305
1056,ITA,2011,1,Consumption,0.0004816986429092665
1057,ITA,2011,2,Consumption,0.000457548873516829
1058,ITA,2011,3,Consumption,0.0004865824874865376
1059,ITA,2011,4,Consumption,0.0004401186006289819
1060,ITA,2011,5,Consumption,0.0004558479483364691
1061,ITA,2011,6,Consumption,0.0004637463038769524
1062,ITA,2011,7,Consumption,0.0005093849894093831
1063,ITA,2011,8,Consumption,0.00043740722484642794
1064,ITA,2011,9,Consumption,0.000485673081944563
1065,ITA,2011,10,Consumption,0.0004620453786965925
1066,ITA,2011,11,Consumption,0.00045626896942071657
1067,ITA,2011,12,Consumption,0.0004594518888176278
1068,LTU,2011,1,Consumption,0.0002978750807020209
1069,LTU,2011,2,Consumption,0.0002740979123976467
1070,LTU,2011,3,Consumption,0.0002740979123976467
1071,LTU,2011,4,Consumption,0.00024107406753046037
1072,LTU,2011,5,Consumption,0.00025164169788796
1073,LTU,2011,6,Consumption,0.00024140430597913224
1074,LTU,2011,7,Consumption,0.00025197193633663185
1075,LTU,2011,8,Consumption,0.0002562650361693661
1076,LTU,2011,9,Consumption,0.0002453671673631946
1077,LTU,2011,10,Consumption,0.00026848385877022504
1078,LTU,2011,11,Consumption,0.0002803724429224121
1079,LTU,2011,12,Consumption,0.00028499578120381823
1080,LUX,2011,1,Consumption,0.0011845346842944977
1081,LUX,2011,2,Consumption,0.0010900034147009628
1082,LUX,2011,3,Consumption,0.0011555965405413747
1083,LUX,2011,4,Consumption,0.0010437023846959661
1084,LUX,2011,5,Consumption,0.0010919326242845044
1085,LUX,2011,6,Consumption,0.0010398439655288831
1086,LUX,2011,7,Consumption,0.0009472419055188898
1087,LUX,2011,8,Consumption,0.0009472419055188898
1088,LUX,2011,9,Consumption,0.0010668528996984645
1089,LUX,2011,10,Consumption,0.001024410288860551
1090,LUX,2011,11,Consumption,0.001024410288860551
1091,LUX,2011,12,Consumption,0.0009935429355238865
1092,LVA,2011,1,Consumption,0.0003369408008607041
1093,LVA,2011,2,Consumption,0.0003165495708374338
1094,LVA,2011,3,Consumption,0.00031460754893045573
1095,LVA,2011,4,Consumption,0.000295672835337419
1096,LVA,2011,5,Consumption,0.00025925992458157923
1097,LVA,2011,6,Consumption,0.00023886869455830897
1098,LVA,2011,7,Consumption,0.0002534338588606449
1099,LVA,2011,8,Consumption,0.00025925992458157923
1100,LVA,2011,9,Consumption,0.00026362947387228
1101,LVA,2011,10,Consumption,0.0003000423846281198
1102,LVA,2011,11,Consumption,0.00030441193391882057
1103,LVA,2011,12,Consumption,0.0003238321529886018
1104,MLT,2011,1,Consumption,0.00038677006159493405
1105,MLT,2011,2,Consumption,0.00035794247936425574
1106,MLT,2011,3,Consumption,0.00038436776307571084
1107,MLT,2011,4,Consumption,0.0003555401808450325
1108,MLT,2011,5,Consumption,0.0003795631660372645
1109,MLT,2011,6,Consumption,0.0004083907482679428
1110,MLT,2011,7,Consumption,0.0005044826890368705
1111,MLT,2011,8,Consumption,0.0005092872860753168
1112,MLT,2011,9,Consumption,0.0004588390171716298
1113,MLT,2011,10,Consumption,0.00040358615122949637
1114,MLT,2011,11,Consumption,0.00037475856899881805
1115,MLT,2011,12,Consumption,0.00038436776307571084
1116,NLD,2011,1,Consumption,0.0006572785815242896
1117,NLD,2011,2,Consumption,0.0005965348263597226
1118,NLD,2011,3,Consumption,0.0006189992328554944
1119,NLD,2011,4,Consumption,0.0005468735117330697
1120,NLD,2011,5,Consumption,0.0005325561966597644
1121,NLD,2011,6,Consumption,0.0005407032880822309
1122,NLD,2011,7,Consumption,0.0005427999660218364
1123,NLD,2011,8,Consumption,0.0005560988946673333
1124,NLD,2011,9,Consumption,0.0005508871523603143
1125,NLD,2011,10,Consumption,0.000610612521097073
1126,NLD,2011,11,Consumption,0.0006355929411203712
1127,NLD,2011,12,Consumption,0.0006633289950071509
1128,POL,2011,1,Consumption,0.0003383578204228724
1129,POL,2011,2,Consumption,0.000321280983457668
1130,POL,2011,3,Consumption,0.00033433819572183197
1131,POL,2011,4,Consumption,0.0002923029047305597
1132,POL,2011,5,Consumption,0.00029330124289160244
1133,POL,2011,6,Consumption,0.00028494672880708706
1134,POL,2011,7,Consumption,0.0002917249194794297
1135,POL,2011,8,Consumption,0.00029395804431334106
1136,POL,2011,9,Consumption,0.00029616489709038285
1137,POL,2011,10,Consumption,0.000320991990832103
1138,POL,2011,11,Consumption,0.0003236980126896662
1139,POL,2011,12,Consumption,0.00033373393841383244
1140,PRT,2011,1,Consumption,0.0003837060836026506
1141,PRT,2011,2,Consumption,0.00034051428549778545
1142,PRT,2011,3,Consumption,0.00033767271983299173
1143,PRT,2011,4,Consumption,0.0002958069857050303
1144,PRT,2011,5,Consumption,0.0003143718813816829
1145,PRT,2011,6,Consumption,0.00030935178204054726
1146,PRT,2011,7,Consumption,0.00032981105482706233
1147,PRT,2011,8,Consumption,0.000310677846017451
1148,PRT,2011,9,Consumption,0.0003193919807228185
1149,PRT,2011,10,Consumption,0.00031749760361295603
1150,PRT,2011,11,Consumption,0.00031636097734703855
1151,PRT,2011,12,Consumption,0.00034079844206426487
1152,ROU,2011,1,Consumption,0.00024677965455613215
1153,ROU,2011,2,Consumption,0.0002260823263280736
1154,ROU,2011,3,Consumption,0.00023471862155992535
1155,ROU,2011,4,Consumption,0.00020970314571594094
1156,ROU,2011,5,Consumption,0.00020866083422244158
1157,ROU,2011,6,Consumption,0.00019898222749709047
1158,ROU,2011,7,Consumption,0.000205682801383872
1159,ROU,2011,8,Consumption,0.00020369744615815895
1160,ROU,2011,9,Consumption,0.00020429305272587288
1161,ROU,2011,10,Consumption,0.00021421982885443813
1162,ROU,2011,11,Consumption,0.00023089681275042774
1163,ROU,2011,12,Consumption,0.0002372499494727095
1164,SVK,2011,1,Consumption,0.00044642989457585825
1165,SVK,2011,2,Consumption,0.00040438027380045586
1166,SVK,2011,3,Consumption,0.00042716487007963866
1167,SVK,2011,4,Consumption,0.00038418904620345643
1168,SVK,2011,5,Consumption,0.0003843742868236124
1169,SVK,2011,6,Consumption,0.00036585022480801663
1170,SVK,2011,7,Consumption,0.0003680731122498881
1171,SVK,2011,8,Consumption,0.00036844359349020006
1172,SVK,2011,9,Consumption,0.0003632568561258332
1173,SVK,2011,10,Consumption,0.0004117898986066941
1174,SVK,2011,11,Consumption,0.00042901727628119824
1175,SVK,2011,12,Consumption,0.000438835029149464
1176,SVN,2011,1,Consumption,0.0005801710116165727
1177,SVN,2011,2,Consumption,0.000532432338956267
1178,SVN,2011,3,Consumption,0.0005830937874937343
1179,SVN,2011,4,Consumption,0.0005124600371289962
1180,SVN,2011,5,Consumption,0.0005295095630791054
1181,SVN,2011,6,Consumption,0.0005407135372748914
1182,SVN,2011,7,Consumption,0.0005241511406376425
1183,SVN,2011,8,Consumption,0.0005265867872019438
1184,SVN,2011,9,Consumption,0.0005353551148334285
1185,SVN,2011,10,Consumption,0.0005538660287221185
1186,SVN,2011,11,Consumption,0.0005684799081079264
1187,SVN,2011,12,Consumption,0.0005616600977278827
1188,SWE,2011,1,Consumption,0.0015889153943296653
1189,SWE,2011,2,Consumption,0.0014811815544850137
1190,SWE,2011,3,Consumption,0.0014486920762607426
1191,SWE,2011,4,Consumption,0.0011494078924879775
1192,SWE,2011,5,Consumption,0.0011072879826076521
1193,SWE,2011,6,Consumption,0.0009968025908612707
1194,SWE,2011,7,Consumption,0.0009547885099002425
1195,SWE,2011,8,Consumption,0.0010262230304259202
1196,SWE,2011,9,Consumption,0.001076597596011435
1197,SWE,2011,10,Consumption,0.001229202897638142
1198,SWE,2011,11,Consumption,0.0012502628525783046
1199,SWE,2011,12,Consumption,0.0014214940440013364
1200,AUT,2012,1,Consumption,0.0007335713644296891
1201,AUT,2012,2,Consumption,0.0007335713644296891
1202,AUT,2012,3,Consumption,0.0006976282655580534
1203,AUT,2012,4,Consumption,0.000628470421854543
1204,AUT,2012,5,Consumption,0.0006221833451542238
1205,AUT,2012,6,Consumption,0.0006135237866801993
1206,AUT,2012,7,Consumption,0.0006308429036282482
1207,AUT,2012,8,Consumption,0.0006219460969768533
1208,AUT,2012,9,Consumption,0.0006168452611633868
1209,AUT,2012,10,Consumption,0.0006677349952093662
1210,AUT,2012,11,Consumption,0.0006813767654081719
1211,AUT,2012,12,Consumption,0.0007266911672859437
1212,BEL,2012,1,Consumption,0.0007046050160386324
1213,BEL,2012,2,Consumption,0.0007091967430790069
1214,BEL,2012,3,Consumption,0.0006676010981250267
1215,BEL,2012,4,Consumption,0.0006166419313632243
1216,BEL,2012,5,Consumption,0.00060178634387966
1217,BEL,2012,6,Consumption,0.0005829692664004785
1218,BEL,2012,7,Consumption,0.0005586601232455551
1219,BEL,2012,8,Consumption,0.0005598305634715329
1220,BEL,2012,9,Consumption,0.000581348656856817
1221,BEL,2012,10,Consumption,0.0006091691206896738
1222,BEL,2012,11,Consumption,0.0006329380606633767
1223,BEL,2012,12,Consumption,0.0006673309965344166
1224,BGR,2012,1,Consumption,0.0004953538844285595
1225,BGR,2012,2,Consumption,0.0004976807747394978
1226,BGR,2012,3,Consumption,0.00042718968590813326
1227,BGR,2012,4,Consumption,0.0003345247011725337
1228,BGR,2012,5,Consumption,0.00032412213272363334
1229,BGR,2012,6,Consumption,0.00032699652663714527
1230,BGR,2012,7,Consumption,0.00035615109347419504
1231,BGR,2012,8,Consumption,0.00034424289011821696
1232,BGR,2012,9,Consumption,0.00031276143297022895
1233,BGR,2012,10,Consumption,0.00033110280365644803
1234,BGR,2012,11,Consumption,0.00038065187968936836
1235,BGR,2012,12,Consumption,0.0004645568067837886
1236,CYP,2012,1,Consumption,0.00035277150436295346
1237,CYP,2012,2,Consumption,0.0003155921546384265
1238,CYP,2012,3,Consumption,0.0002853298932347418
1239,CYP,2012,4,Consumption,0.0002524737237107412
1240,CYP,2012,5,Consumption,0.00028619452927484707
1241,CYP,2012,6,Consumption,0.0003112689744379001
1242,CYP,2012,7,Consumption,0.0004375058362932707
1243,CYP,2012,8,Consumption,0.00041588993529063874
1244,CYP,2012,9,Consumption,0.00035017759624263764
1245,CYP,2012,10,Consumption,0.00029484088967589983
1246,CYP,2012,11,Consumption,0.0002516090876706359
1247,CYP,2012,12,Consumption,0.0002758188967935837
1248,CZE,2012,1,Consumption,0.0005736013057064719
1249,CZE,2012,2,Consumption,0.0005865403963643058
1250,CZE,2012,3,Consumption,0.0005323103840483846
1251,CZE,2012,4,Consumption,0.000484169355571444
1252,CZE,2012,5,Consumption,0.00045838631462826043
1253,CZE,2012,6,Consumption,0.0004423075916784522
1254,CZE,2012,7,Consumption,0.00043736029230928043
1255,CZE,2012,8,Consumption,0.0004449715221080062
1256,CZE,2012,9,Consumption,0.00044849171588991687
1257,CZE,2012,10,Consumption,0.0005119503443367931
1258,CZE,2012,11,Consumption,0.0005251748561120791
1259,CZE,2012,12,Consumption,0.00054458349209883
1260,DEU,2012,1,Consumption,0.0005502958919052653
1261,DEU,2012,2,Consumption,0.0005464289746839147
1262,DEU,2012,3,Consumption,0.0005260872493651697
1263,DEU,2012,4,Consumption,0.0004787144049492661
1264,DEU,2012,5,Consumption,0.0004755810829564032
1265,DEU,2012,6,Consumption,0.00046906576262203747
1266,DEU,2012,7,Consumption,0.0004698615269376852
1267,DEU,2012,8,Consumption,0.0004709557028717008
1268,DEU,2012,9,Consumption,0.00046151843544081606
1269,DEU,2012,10,Consumption,0.0005032463267425936
1270,DEU,2012,11,Consumption,0.0005148097769543496
1271,DEU,2012,12,Consumption,0.0005008092985259225
1272,DNK,2012,1,Consumption,0.0005837356650330175
1273,DNK,2012,2,Consumption,0.0005638843602478874
1274,DNK,2012,3,Consumption,0.0005329449392764683
1275,DNK,2012,4,Consumption,0.0004817965323526193
1276,DNK,2012,5,Consumption,0.00047446406842297656
1277,DNK,2012,6,Consumption,0.0004589049376454421
1278,DNK,2012,7,Consumption,0.00043851711110936246
1279,DNK,2012,8,Consumption,0.0004757159525085253
1280,DNK,2012,9,Consumption,0.0004719603002518791
1281,DNK,2012,10,Consumption,0.0005240029100939772
1282,DNK,2012,11,Consumption,0.0005350910262802661
1283,DNK,2012,12,Consumption,0.0005808742156946204
1284,ESP,2012,1,Consumption,0.0004938527107113273
1285,ESP,2012,2,Consumption,0.0004977438399095377
1286,ESP,2012,3,Consumption,0.00047354187148989946
1287,ESP,2012,4,Consumption,0.00041620116539319485
1288,ESP,2012,5,Consumption,0.0004343526417079235
1289,ESP,2012,6,Consumption,0.00045370138854517844
1290,ESP,2012,7,Consumption,0.0004656313341089223
1291,ESP,2012,8,Consumption,0.000479378565287215
1292,ESP,2012,9,Consumption,0.0004397189792285323
1293,ESP,2012,10,Consumption,0.0004401038161822015
1294,ESP,2012,11,Consumption,0.0004457267116719231
1295,ESP,2012,12,Consumption,0.00046881692889207257
1296,EST,2012,1,Consumption,0.000648675130188645
1297,EST,2012,2,Consumption,0.0006607716361129088
1298,EST,2012,3,Consumption,0.0007167179760126288
1299,EST,2012,4,Consumption,0.0005261980077054742
1300,EST,2012,5,Consumption,0.0004770559523881527
1301,EST,2012,6,Consumption,0.0004437905610964273
1302,EST,2012,7,Consumption,0.0004422784978558943
1303,EST,2012,8,Consumption,0.00043396215003296297
1304,EST,2012,9,Consumption,0.0004679835729449549
1305,EST,2012,10,Consumption,0.0005375384820094716
1306,EST,2012,11,Consumption,0.0005692918100606639
1307,EST,2012,12,Consumption,0.0006736241736574391
1308,FIN,2012,1,Consumption,0.0015746297865282248
1309,FIN,2012,2,Consumption,0.0015387965690987263
1310,FIN,2012,3,Consumption,0.0014274180633771403
1311,FIN,2012,4,Consumption,0.00127134038952185
1312,FIN,2012,5,Consumption,0.0011666113468284185
1313,FIN,2012,6,Consumption,0.0010557869630258454
1314,FIN,2012,7,Consumption,0.0010801683274624116
1315,FIN,2012,8,Consumption,0.0011352111047510229
1316,FIN,2012,9,Consumption,0.0011594077618812513
1317,FIN,2012,10,Consumption,0.0013256443375851109
1318,FIN,2012,11,Consumption,0.0013801329929547092
1319,FIN,2012,12,Consumption,0.0016052911993802701
1320,FRA,2012,1,Consumption,0.0007777224779416602
1321,FRA,2012,2,Consumption,0.000824568275465473
1322,FRA,2012,3,Consumption,0.0006531455521468655
1323,FRA,2012,4,Consumption,0.0006038478126850379
1324,FRA,2012,5,Consumption,0.0005294976229869709
1325,FRA,2012,6,Consumption,0.0004961603503017869
1326,FRA,2012,7,Consumption,0.0005098668580298205
1327,FRA,2012,8,Consumption,0.00048090043836457606
1328,FRA,2012,9,Consumption,0.0004988559634883001
1329,FRA,2012,10,Consumption,0.0005775922356593379
1330,FRA,2012,11,Consumption,0.000669197395641696
1331,FRA,2012,12,Consumption,0.0007500201028780012
1332,HRV,2012,1,Consumption,0.0003791395453793481
1333,HRV,2012,2,Consumption,0.0003941364124400887
1334,HRV,2012,3,Consumption,0.0003287594450971727
1335,HRV,2012,4,Consumption,0.0003074357747451821
1336,HRV,2012,5,Consumption,0.0003046238621712933
1337,HRV,2012,6,Consumption,0.0003111849915103673
1338,HRV,2012,7,Consumption,0.00036039346155342236
1339,HRV,2012,8,Consumption,0.0003587531792186539
1340,HRV,2012,9,Consumption,0.0003367265307231911
1341,HRV,2012,10,Consumption,0.0003367265307231911
1342,HRV,2012,11,Consumption,0.0003318056837188856
1343,HRV,2012,12,Consumption,0.0003772649369967555
1344,HUN,2012,1,Consumption,0.0003592610834161092
1345,HUN,2012,2,Consumption,0.000350793650473642
1346,HUN,2012,3,Consumption,0.0003364796566899474
1347,HUN,2012,4,Consumption,0.000315915890972527
1348,HUN,2012,5,Consumption,0.00031762953811564535
1349,HUN,2012,6,Consumption,0.00032287128231812506
1350,HUN,2012,7,Consumption,0.00033698367055557044
1351,HUN,2012,8,Consumption,0.00032680259046998487
1352,HUN,2012,9,Consumption,0.0003184359603006423
1353,HUN,2012,10,Consumption,0.00033416119290808136
1354,HUN,2012,11,Consumption,0.00033698367055557044
1355,HUN,2012,12,Consumption,0.0003527089031630096
1356,IRL,2012,1,Consumption,0.0005183134896521016
1357,IRL,2012,2,Consumption,0.0004830925226539303
1358,IRL,2012,3,Consumption,0.0004828751092773984
1359,IRL,2012,4,Consumption,0.00045352430344558893
1360,IRL,2012,5,Consumption,0.00045852481110582316
1361,IRL,2012,6,Consumption,0.0004224341906015241
1362,IRL,2012,7,Consumption,0.00043069589890973716
1363,IRL,2012,8,Consumption,0.0004326526192985244
1364,IRL,2012,9,Consumption,0.00043069589890973716
1365,IRL,2012,10,Consumption,0.0004761352946049088
1366,IRL,2012,11,Consumption,0.0004937457781039945
1367,IRL,2012,12,Consumption,0.000511791088356144
1368,ITA,2012,1,Consumption,0.00047183630382388283
1369,ITA,2012,2,Consumption,0.00047002238858474924
1370,ITA,2012,3,Consumption,0.00046424473263787934
1371,ITA,2012,4,Consumption,0.0004153194077156934
1372,ITA,2012,5,Consumption,0.0004390514654276909
1373,ITA,2012,6,Consumption,0.0004611375630152894
1374,ITA,2012,7,Consumption,0.0005134219902321672
1375,ITA,2012,8,Consumption,0.0004478187224168365
1376,ITA,2012,9,Consumption,0.0004434686849452106
1377,ITA,2012,10,Consumption,0.00044978379725923117
1378,ITA,2012,11,Consumption,0.00043846362252611984
1379,ITA,2012,12,Consumption,0.00044721408400379196
1380,LTU,2012,1,Consumption,0.0002992195190196846
1381,LTU,2012,2,Consumption,0.0002968766368797094
1382,LTU,2012,3,Consumption,0.0002798070670027475
1383,LTU,2012,4,Consumption,0.00025135778387447776
1384,LTU,2012,5,Consumption,0.00023663109613749104
1385,LTU,2012,6,Consumption,0.0002563782456029959
1386,LTU,2012,7,Consumption,0.00026608447161146444
1387,LTU,2012,8,Consumption,0.00028449283128269786
1388,LTU,2012,9,Consumption,0.0002788029746570439
1389,LTU,2012,10,Consumption,0.0003059134679910422
1390,LTU,2012,11,Consumption,0.0003105992322709925
1391,LTU,2012,12,Consumption,0.00033268926387647254
1392,LUX,2012,1,Consumption,0.0010773223642328974
1393,LUX,2012,2,Consumption,0.0010340034579787774
1394,LUX,2012,3,Consumption,0.0010509543343390853
1395,LUX,2012,4,Consumption,0.0009793839674844523
1396,LUX,2012,5,Consumption,0.0009379484919370332
1397,LUX,2012,6,Consumption,0.0009661999525375462
1398,LUX,2012,7,Consumption,0.0009906845517246574
1399,LUX,2012,8,Consumption,0.0008701449864958018
1400,LUX,2012,9,Consumption,0.0009492490761772383
1401,LUX,2012,10,Consumption,0.0010453040422189828
1402,LUX,2012,11,Consumption,0.001026469735151974
1403,LUX,2012,12,Consumption,0.0009718502446576488
1404,LVA,2012,1,Consumption,0.0003514689682394944
1405,LVA,2012,2,Consumption,0.00035441835818276286
1406,LVA,2012,3,Consumption,0.0003278738486933465
1407,LVA,2012,4,Consumption,0.0002905149094119457
1408,LVA,2012,5,Consumption,0.00027724265466723755
1409,LVA,2012,6,Consumption,0.00026102100997926086
1410,LVA,2012,7,Consumption,0.0002723270047617901
1411,LVA,2012,8,Consumption,0.0002806836096010508
1412,LVA,2012,9,Consumption,0.00028461612952540875
1413,LVA,2012,10,Consumption,0.00031656785391081735
1414,LVA,2012,11,Consumption,0.0003205003738351753
1415,LVA,2012,12,Consumption,0.00035196053323003913
1416,MLT,2012,1,Consumption,0.00040711571609511744
1417,MLT,2012,2,Consumption,0.00039759254144961767
1418,MLT,2012,3,Consumption,0.0003833077794813679
1419,MLT,2012,4,Consumption,0.0003571190492062434
1420,MLT,2012,5,Consumption,0.00038568857314274287
1421,MLT,2012,6,Consumption,0.00044044682735436687
1422,MLT,2012,7,Consumption,0.000540440161132115
1423,MLT,2012,8,Consumption,0.0005523441294389898
1424,MLT,2012,9,Consumption,0.0004547315893226166
1425,MLT,2012,10,Consumption,0.000433304446370242
1426,MLT,2012,11,Consumption,0.0003737846048358681
1427,MLT,2012,12,Consumption,0.0003833077794813679
1428,NLD,2012,1,Consumption,0.0006541345781625765
1429,NLD,2012,2,Consumption,0.0005874677602969198
1430,NLD,2012,3,Consumption,0.0006167128281162321
1431,NLD,2012,4,Consumption,0.0005370349392615751
1432,NLD,2012,5,Consumption,0.0005248594416388411
1433,NLD,2012,6,Consumption,0.0005433017395085706
1434,NLD,2012,7,Consumption,0.000546285930102378
1435,NLD,2012,8,Consumption,0.0005435404747560753
1436,NLD,2012,9,Consumption,0.0005294550951533045
1437,NLD,2012,10,Consumption,0.0005862144002475207
1438,NLD,2012,11,Consumption,0.0006093120354435898
1439,NLD,2012,12,Consumption,0.0006404669852429388
1440,POL,2012,1,Consumption,0.0003411172019225727
1441,POL,2012,2,Consumption,0.0003382535408774741
1442,POL,2012,3,Consumption,0.00032606327734604514
1443,POL,2012,4,Consumption,0.000296218149389788
1444,POL,2012,5,Consumption,0.0002929866786691721
1445,POL,2012,6,Consumption,0.00028442196765355606
1446,POL,2012,7,Consumption,0.00029437910101220174
1447,POL,2012,8,Consumption,0.00029810974200673385
1448,POL,2012,9,Consumption,0.0002947731828073988
1449,POL,2012,10,Consumption,0.000322595357548311
1450,POL,2012,11,Consumption,0.0003205986764526459
1451,POL,2012,12,Consumption,0.00033481189319941977
1452,PRT,2012,1,Consumption,0.0003730916026904441
1453,PRT,2012,2,Consumption,0.0002971037896520386
1454,PRT,2012,3,Consumption,0.00030214428288237086
1455,PRT,2012,4,Consumption,0.0002971037896520386
1456,PRT,2012,5,Consumption,0.00030214428288237086
1457,PRT,2012,6,Consumption,0.00030138345371552827
1458,PRT,2012,7,Consumption,0.0003256348834086364
1459,PRT,2012,8,Consumption,0.0003283928891384409
1460,PRT,2012,9,Consumption,0.0003121301656971801
1461,PRT,2012,10,Consumption,0.0003084211235088224
1462,PRT,2012,11,Consumption,0.0003170755552816571
1463,PRT,2012,12,Consumption,0.0003319117240350879
1464,ROU,2012,1,Consumption,0.00024169865093963592
1465,ROU,2012,2,Consumption,0.0002425461915885579
1466,ROU,2012,3,Consumption,0.00022714089391109347
1467,ROU,2012,4,Consumption,0.00020709905033070288
1468,ROU,2012,5,Consumption,0.00020874427629625732
1469,ROU,2012,6,Consumption,0.00020146539778198613
1470,ROU,2012,7,Consumption,0.00021228400488881388
1471,ROU,2012,8,Consumption,0.00019697841787592852
1472,ROU,2012,9,Consumption,0.00017633831030806356
1473,ROU,2012,10,Consumption,0.00019633029855616464
1474,ROU,2012,11,Consumption,0.00021667127413029243
1475,ROU,2012,12,Consumption,0.00023446962775765422
1476,SVK,2012,1,Consumption,0.0004515884095267032
1477,SVK,2012,2,Consumption,0.0004488145249473008
1478,SVK,2012,3,Consumption,0.0004229249355395455
1479,SVK,2012,4,Consumption,0.00037946741046224197
1480,SVK,2012,5,Consumption,0.00037447441821931776
1481,SVK,2012,6,Consumption,0.00036744724395149845
1482,SVK,2012,7,Consumption,0.0003733648643875568
1483,SVK,2012,8,Consumption,0.000368926649060513
1484,SVK,2012,9,Consumption,0.0003692965003377667
1485,SVK,2012,10,Consumption,0.000417192240742114
1486,SVK,2012,11,Consumption,0.00041867164585112856
1487,SVK,2012,12,Consumption,0.00044067779684772056
1488,SVN,2012,1,Consumption,0.0005896481506777064
1489,SVN,2012,2,Consumption,0.0005867315068985917
1490,SVN,2012,3,Consumption,0.0005629122493691543
1491,SVN,2012,4,Consumption,0.000517704270792875
1492,SVN,2012,5,Consumption,0.0005283986313162959
1493,SVN,2012,6,Consumption,0.0005230514510545855
1494,SVN,2012,7,Consumption,0.0005342319188745255
1495,SVN,2012,8,Consumption,0.0005206209145719898
1496,SVN,2012,9,Consumption,0.0005186764853859132
1497,SVN,2012,10,Consumption,0.0005444401721014273
1498,SVN,2012,11,Consumption,0.0005381207772466786
1499,SVN,2012,12,Consumption,0.0005624261420726351
1500,SWE,2012,1,Consumption,0.0015318234161195894
1501,SWE,2012,2,Consumption,0.0015027248640509345
1502,SWE,2012,3,Consumption,0.0013328607532386058
1503,SWE,2012,4,Consumption,0.0012250805567677035
1504,SWE,2012,5,Consumption,0.0011040641958179182
1505,SWE,2012,6,Consumption,0.001028323921299867
1506,SWE,2012,7,Consumption,0.0009452302220713252
1507,SWE,2012,8,Consumption,0.0010138271697277574
1508,SWE,2012,9,Consumption,0.0010696081486030488
1509,SWE,2012,10,Consumption,0.0012596416529070083
1510,SWE,2012,11,Consumption,0.0013102752344849567
1511,SWE,2012,12,Consumption,0.001591806351972304
1512,AUT,2013,1,Consumption,0.0007474212610333966
1513,AUT,2013,2,Consumption,0.0006853916644250711
1514,AUT,2013,3,Consumption,0.0007197084184422246
1515,AUT,2013,4,Consumption,0.0006394001384227005
1516,AUT,2013,5,Consumption,0.0006180553532780106
1517,AUT,2013,6,Consumption,0.000613692054657273
1518,AUT,2013,7,Consumption,0.0006320886650582211
1519,AUT,2013,8,Consumption,0.0006142816896060212
1520,AUT,2013,9,Consumption,0.0006230082868474967
1521,AUT,2013,10,Consumption,0.0006777264100913427
1522,AUT,2013,11,Consumption,0.0006945899696255452
1523,AUT,2013,12,Consumption,0.0007193546374729755
1524,BEL,2013,1,Consumption,0.0007126722772993224
1525,BEL,2013,2,Consumption,0.000630589062662559
1526,BEL,2013,3,Consumption,0.0006923306946327883
1527,BEL,2013,4,Consumption,0.0006203734660811278
1528,BEL,2013,5,Consumption,0.0006063046181575778
1529,BEL,2013,6,Consumption,0.0005814825106746263
1530,BEL,2013,7,Consumption,0.0005834539415938499
1531,BEL,2013,8,Consumption,0.0005822890051415814
1532,BEL,2013,9,Consumption,0.0005985085049770118
1533,BEL,2013,10,Consumption,0.0006446579105861091
1534,BEL,2013,11,Consumption,0.000668583913105777
1535,BEL,2013,12,Consumption,0.000676648857775328
1536,BGR,2013,1,Consumption,0.00048106602579587525
1537,BGR,2013,2,Consumption,0.00042201671962522274
1538,BGR,2013,3,Consumption,0.0004327529571107959
1539,BGR,2013,4,Consumption,0.00036324270159522593
1540,BGR,2013,5,Consumption,0.00031203910743326157
1541,BGR,2013,6,Consumption,0.0003208483279342447
1542,BGR,2013,7,Consumption,0.0003379161926548995
