geo\TIME_PERIOD,indic,Date,Value
CY,IS-CEL-GWH,2008-07,520.0
CZ,IS-CEL-GWH,2008-07,4821.0
DE,IS-CEL-GWH,2008-07,42058.0
DK,IS-CEL-GWH,2008-07,2654.0
EE,IS-CEL-GWH,2008-07,561.0
EL,IS-CEL-GWH,2008-07,5752.0
ES,IS-CEL-GWH,2008-07,23305.0
EU27_2020,IS-CEL-GWH,2008-07,
FI,IS-CEL-GWH,2008-07,6228.0
FR,IS-CEL-GWH,2008-07,35850.0
HR,IS-CEL-GWH,2008-07,
HU,IS-CEL-GWH,2008-07,3464.0
IE,IS-CEL-GWH,2008-07,2182.0
IS,IS-CEL-GWH,2008-07,
IT,IS-CEL-GWH,2008-07,31514.0
LT,IS-CEL-GWH,2008-07,808.0
LU,IS-CEL-GWH,2008-07,574.0
LV,IS-CEL-GWH,2008-07,543.0
ME,IS-CEL-GWH,2008-07,
MK,IS-CEL-GWH,2008-07,
MT,IS-CEL-GWH,2008-07,
NL,IS-CEL-GWH,2008-07,9243.0
NO,IS-CEL-GWH,2008-07,8004.0
PL,IS-CEL-GWH,2008-07,10860.0
PT,IS-CEL-GWH,2008-07,3496.0
RO,IS-CEL-GWH,2008-07,4452.0
RS,IS-CEL-GWH,2008-07,
SE,IS-CEL-GWH,2008-07,9393.0
SI,IS-CEL-GWH,2008-07,1135.0
SK,IS-CEL-GWH,2008-07,2074.0
TR,IS-CEL-GWH,2008-07,
UK,IS-CEL-GWH,2008-07,29132.0
XK,IS-CEL-GWH,2008-07,
AL,IS-CEL-GWH,2008-08,
AT,IS-CEL-GWH,2008-08,5086.0
BA,IS-CEL-GWH,2008-08,
BE,IS-CEL-GWH,2008-08,6833.0
BG,IS-CEL-GWH,2008-08,2560.0
CY,IS-CEL-GWH,2008-08,511.0
CZ,IS-CEL-GWH,2008-08,4757.0
DE,IS-CEL-GWH,2008-08,40603.0
DK,IS-CEL-GWH,2008-08,2820.0
EE,IS-CEL-GWH,2008-08,616.0
EL,IS-CEL-GWH,2008-08,5265.0
ES,IS-CEL-GWH,2008-08,22273.0
EU27_2020,IS-CEL-GWH,2008-08,
FI,IS-CEL-GWH,2008-08,6532.0
FR,IS-CEL-GWH,2008-08,32868.0
HR,IS-CEL-GWH,2008-08,
HU,IS-CEL-GWH,2008-08,3328.0
IE,IS-CEL-GWH,2008-08,2165.0
IS,IS-CEL-GWH,2008-08,
IT,IS-CEL-GWH,2008-08,26398.0
LT,IS-CEL-GWH,2008-08,807.0
LU,IS-CEL-GWH,2008-08,504.0
LV,IS-CEL-GWH,2008-08,558.0
ME,IS-CEL-GWH,2008-08,
MK,IS-CEL-GWH,2008-08,
MT,IS-CEL-GWH,2008-08,
NL,IS-CEL-GWH,2008-08,9274.0
NO,IS-CEL-GWH,2008-08,8272.0
PL,IS-CEL-GWH,2008-08,10778.0
PT,IS-CEL-GWH,2008-08,3015.0
RO,IS-CEL-GWH,2008-08,4380.0
RS,IS-CEL-GWH,2008-08,
SE,IS-CEL-GWH,2008-08,10041.0
SI,IS-CEL-GWH,2008-08,1063.0
SK,IS-CEL-GWH,2008-08,2020.0
TR,IS-CEL-GWH,2008-08,
UK,IS-CEL-GWH,2008-08,28800.0
XK,IS-CEL-GWH,2008-08,
AL,IS-CEL-GWH,2008-09,
AT,IS-CEL-GWH,2008-09,5343.0
BA,IS-CEL-GWH,2008-09,
BE,IS-CEL-GWH,2008-09,7142.0
BG,IS-CEL-GWH,2008-09,2480.0
CY,IS-CEL-GWH,2008-09,431.0
CZ,IS-CEL-GWH,2008-09,5080.0
DE,IS-CEL-GWH,2008-09,41910.0
DK,IS-CEL-GWH,2008-09,2848.0
EE,IS-CEL-GWH,2008-09,689.0
EL,IS-CEL-GWH,2008-09,4526.0
ES,IS-CEL-GWH,2008-09,21567.0
EU27_2020,IS-CEL-GWH,2008-09,
FI,IS-CEL-GWH,2008-09,6636.0
FR,IS-CEL-GWH,2008-09,35637.0
HR,IS-CEL-GWH,2008-09,
HU,IS-CEL-GWH,2008-09,3365.0
IE,IS-CEL-GWH,2008-09,2197.0
IS,IS-CEL-GWH,2008-09,
IT,IS-CEL-GWH,2008-09,28667.0
LT,IS-CEL-GWH,2008-09,848.0
LU,IS-CEL-GWH,2008-09,532.0
LV,IS-CEL-GWH,2008-09,590.0
ME,IS-CEL-GWH,2008-09,
MK,IS-CEL-GWH,2008-09,
MT,IS-CEL-GWH,2008-09,
NL,IS-CEL-GWH,2008-09,9488.0
NO,IS-CEL-GWH,2008-09,8960.0
PL,IS-CEL-GWH,2008-09,11205.0
PT,IS-CEL-GWH,2008-09,3270.0
RO,IS-CEL-GWH,2008-09,4287.0
RS,IS-CEL-GWH,2008-09,
SE,IS-CEL-GWH,2008-09,10680.0
SI,IS-CEL-GWH,2008-09,1142.0
SK,IS-CEL-GWH,2008-09,2120.0
TR,IS-CEL-GWH,2008-09,
UK,IS-CEL-GWH,2008-09,28928.0
XK,IS-CEL-GWH,2008-09,
AL,IS-CEL-GWH,2008-10,
AT,IS-CEL-GWH,2008-10,5630.0
BA,IS-CEL-GWH,2008-10,
BE,IS-CEL-GWH,2008-10,7576.0
BG,IS-CEL-GWH,2008-10,2695.0
CY,IS-CEL-GWH,2008-10,352.0
CZ,IS-CEL-GWH,2008-10,5530.0
DE,IS-CEL-GWH,2008-10,43463.0
DK,IS-CEL-GWH,2008-10,3093.0
EE,IS-CEL-GWH,2008-10,718.0
EL,IS-CEL-GWH,2008-10,4145.0
ES,IS-CEL-GWH,2008-10,21300.0
EU27_2020,IS-CEL-GWH,2008-10,
FI,IS-CEL-GWH,2008-10,7255.0
FR,IS-CEL-GWH,2008-10,40552.0
HR,IS-CEL-GWH,2008-10,
HU,IS-CEL-GWH,2008-10,3496.0
IE,IS-CEL-GWH,2008-10,2285.0
IS,IS-CEL-GWH,2008-10,
IT,IS-CEL-GWH,2008-10,28288.0
LT,IS-CEL-GWH,2008-10,901.0
LU,IS-CEL-GWH,2008-10,551.0
LV,IS-CEL-GWH,2008-10,651.0
ME,IS-CEL-GWH,2008-10,
MK,IS-CEL-GWH,2008-10,
MT,IS-CEL-GWH,2008-10,
NL,IS-CEL-GWH,2008-10,10169.0
NO,IS-CEL-GWH,2008-10,10518.0
PL,IS-CEL-GWH,2008-10,12045.0
PT,IS-CEL-GWH,2008-10,3167.0
