geo\TIME_PERIOD,indic,Date,Value
NO,IS-IDMS-T,2008-05,
PL,IS-IDMS-T,2008-05,
PT,IS-IDMS-T,2008-05,
RO,IS-IDMS-T,2008-05,
RS,IS-IDMS-T,2008-05,
SE,IS-IDMS-T,2008-05,
SI,IS-IDMS-T,2008-05,
SK,IS-IDMS-T,2008-05,
TR,IS-IDMS-T,2008-05,
UK,IS-IDMS-T,2008-05,
AL,IS-IDMS-T,2008-06,
AT,IS-IDMS-T,2008-06,
BE,IS-IDMS-T,2008-06,
BG,IS-IDMS-T,2008-06,
CY,IS-IDMS-T,2008-06,
CZ,IS-IDMS-T,2008-06,
DE,IS-IDMS-T,2008-06,
DK,IS-IDMS-T,2008-06,
EE,IS-IDMS-T,2008-06,
EL,IS-IDMS-T,2008-06,
ES,IS-IDMS-T,2008-06,
EU27_2020,IS-IDMS-T,2008-06,
FI,IS-IDMS-T,2008-06,
FR,IS-IDMS-T,2008-06,
HR,IS-IDMS-T,2008-06,
HU,IS-IDMS-T,2008-06,
IE,IS-IDMS-T,2008-06,
IT,IS-IDMS-T,2008-06,
LT,IS-IDMS-T,2008-06,
LU,IS-IDMS-T,2008-06,
LV,IS-IDMS-T,2008-06,
ME,IS-IDMS-T,2008-06,
MK,IS-IDMS-T,2008-06,
MT,IS-IDMS-T,2008-06,
NL,IS-IDMS-T,2008-06,
NO,IS-IDMS-T,2008-06,
PL,IS-IDMS-T,2008-06,
PT,IS-IDMS-T,2008-06,
RO,IS-IDMS-T,2008-06,
RS,IS-IDMS-T,2008-06,
SE,IS-IDMS-T,2008-06,
SI,IS-IDMS-T,2008-06,
SK,IS-IDMS-T,2008-06,
TR,IS-IDMS-T,2008-06,
UK,IS-IDMS-T,2008-06,
AL,IS-IDMS-T,2008-07,
AT,IS-IDMS-T,2008-07,
BE,IS-IDMS-T,2008-07,
BG,IS-IDMS-T,2008-07,
CY,IS-IDMS-T,2008-07,
CZ,IS-IDMS-T,2008-07,
DE,IS-IDMS-T,2008-07,
DK,IS-IDMS-T,2008-07,
EE,IS-IDMS-T,2008-07,
EL,IS-IDMS-T,2008-07,
ES,IS-IDMS-T,2008-07,
EU27_2020,IS-IDMS-T,2008-07,
FI,IS-IDMS-T,2008-07,
FR,IS-IDMS-T,2008-07,
HR,IS-IDMS-T,2008-07,
HU,IS-IDMS-T,2008-07,
IE,IS-IDMS-T,2008-07,
IT,IS-IDMS-T,2008-07,
LT,IS-IDMS-T,2008-07,
LU,IS-IDMS-T,2008-07,
LV,IS-IDMS-T,2008-07,
ME,IS-IDMS-T,2008-07,
MK,IS-IDMS-T,2008-07,
MT,IS-IDMS-T,2008-07,
NL,IS-IDMS-T,2008-07,
NO,IS-IDMS-T,2008-07,
PL,IS-IDMS-T,2008-07,
PT,IS-IDMS-T,2008-07,
RO,IS-IDMS-T,2008-07,
RS,IS-IDMS-T,2008-07,
SE,IS-IDMS-T,2008-07,
SI,IS-IDMS-T,2008-07,
SK,IS-IDMS-T,2008-07,
TR,IS-IDMS-T,2008-07,
UK,IS-IDMS-T,2008-07,
AL,IS-IDMS-T,2008-08,
AT,IS-IDMS-T,2008-08,
BE,IS-IDMS-T,2008-08,
BG,IS-IDMS-T,2008-08,
CY,IS-IDMS-T,2008-08,
CZ,IS-IDMS-T,2008-08,
DE,IS-IDMS-T,2008-08,
DK,IS-IDMS-T,2008-08,
EE,IS-IDMS-T,2008-08,
EL,IS-IDMS-T,2008-08,
ES,IS-IDMS-T,2008-08,
EU27_2020,IS-IDMS-T,2008-08,
FI,IS-IDMS-T,2008-08,
FR,IS-IDMS-T,2008-08,
HR,IS-IDMS-T,2008-08,
HU,IS-IDMS-T,2008-08,
IE,IS-IDMS-T,2008-08,
IT,IS-IDMS-T,2008-08,
LT,IS-IDMS-T,2008-08,
LU,IS-IDMS-T,2008-08,
LV,IS-IDMS-T,2008-08,
ME,IS-IDMS-T,2008-08,
MK,IS-IDMS-T,2008-08,
MT,IS-IDMS-T,2008-08,
NL,IS-IDMS-T,2008-08,
NO,IS-IDMS-T,2008-08,
PL,IS-IDMS-T,2008-08,
PT,IS-IDMS-T,2008-08,
RO,IS-IDMS-T,2008-08,
RS,IS-IDMS-T,2008-08,
SE,IS-IDMS-T,2008-08,
SI,IS-IDMS-T,2008-08,
SK,IS-IDMS-T,2008-08,
TR,IS-IDMS-T,2008-08,
UK,IS-IDMS-T,2008-08,
AL,IS-IDMS-T,2008-09,
AT,IS-IDMS-T,2008-09,
BE,IS-IDMS-T,2008-09,
BG,IS-IDMS-T,2008-09,
CY,IS-IDMS-T,2008-09,
CZ,IS-IDMS-T,2008-09,
DE,IS-IDMS-T,2008-09,
DK,IS-IDMS-T,2008-09,
EE,IS-IDMS-T,2008-09,
EL,IS-IDMS-T,2008-09,
ES,IS-IDMS-T,2008-09,
EU27_2020,IS-IDMS-T,2008-09,
FI,IS-IDMS-T,2008-09,
FR,IS-IDMS-T,2008-09,
HR,IS-IDMS-T,2008-09,
HU,IS-IDMS-T,2008-09,
IE,IS-IDMS-T,2008-09,
IT,IS-IDMS-T,2008-09,
LT,IS-IDMS-T,2008-09,
LU,IS-IDMS-T,2008-09,
LV,IS-IDMS-T,2008-09,
ME,IS-IDMS-T,2008-09,
MK,IS-IDMS-T,2008-09,
MT,IS-IDMS-T,2008-09,
NL,IS-IDMS-T,2008-09,
NO,IS-IDMS-T,2008-09,
PL,IS-IDMS-T,2008-09,
PT,IS-IDMS-T,2008-09,
RO,IS-IDMS-T,2008-09,
RS,IS-IDMS-T,2008-09,
SE,IS-IDMS-T,2008-09,
SI,IS-IDMS-T,2008-09,
SK,IS-IDMS-T,2008-09,
TR,IS-IDMS-T,2008-09,
UK,IS-IDMS-T,2008-09,
AL,IS-IDMS-T,2008-10,
AT,IS-IDMS-T,2008-10,
BE,IS-IDMS-T,2008-10,
BG,IS-IDMS-T,2008-10,
CY,IS-IDMS-T,2008-10,
CZ,IS-IDMS-T,2008-10,
DE,IS-IDMS-T,2008-10,
DK,IS-IDMS-T,2008-10,
EE,IS-IDMS-T,2008-10,
EL,IS-IDMS-T,2008-10,
ES,IS-IDMS-T,2008-10,
EU27_2020,IS-IDMS-T,2008-10,
FI,IS-IDMS-T,2008-10,
FR,IS-IDMS-T,2008-10,
HR,IS-IDMS-T,2008-10,
HU,IS-IDMS-T,2008-10,
IE,IS-IDMS-T,2008-10,
IT,IS-IDMS-T,2008-10,
LT,IS-IDMS-T,2008-10,
LU,IS-IDMS-T,2008-10,
LV,IS-IDMS-T,2008-10,
ME,IS-IDMS-T,2008-10,
MK,IS-IDMS-T,2008-10,
MT,IS-IDMS-T,2008-10,
NL,IS-IDMS-T,2008-10,
NO,IS-IDMS-T,2008-10,
PL,IS-IDMS-T,2008-10,
PT,IS-IDMS-T,2008-10,
RO,IS-IDMS-T,2008-10,
RS,IS-IDMS-T,2008-10,
SE,IS-IDMS-T,2008-10,
SI,IS-IDMS-T,2008-10,
SK,IS-IDMS-T,2008-10,
TR,IS-IDMS-T,2008-10,
UK,IS-IDMS-T,2008-10,
AL,IS-IDMS-T,2008-11,
AT,IS-IDMS-T,2008-11,
BE,IS-IDMS-T,2008-11,
BG,IS-IDMS-T,2008-11,
CY,IS-IDMS-T,2008-11,
CZ,IS-IDMS-T,2008-11,
DE,IS-IDMS-T,2008-11,
DK,IS-IDMS-T,2008-11,
EE,IS-IDMS-T,2008-11,
EL,IS-IDMS-T,2008-11,
ES,IS-IDMS-T,2008-11,
EU27_2020,IS-IDMS-T,2008-11,
FI,IS-IDMS-T,2008-11,
FR,IS-IDMS-T,2008-11,
HR,IS-IDMS-T,2008-11,
HU,IS-IDMS-T,2008-11,
IE,IS-IDMS-T,2008-11,
IT,IS-IDMS-T,2008-11,
LT,IS-IDMS-T,2008-11,
LU,IS-IDMS-T,2008-11,
LV,IS-IDMS-T,2008-11,
ME,IS-IDMS-T,2008-11,
MK,IS-IDMS-T,2008-11,
MT,IS-IDMS-T,2008-11,
NL,IS-IDMS-T,2008-11,
NO,IS-IDMS-T,2008-11,
PL,IS-IDMS-T,2008-11,
PT,IS-IDMS-T,2008-11,
RO,IS-IDMS-T,2008-11,
RS,IS-IDMS-T,2008-11,
SE,IS-IDMS-T,2008-11,
SI,IS-IDMS-T,2008-11,
SK,IS-IDMS-T,2008-11,
TR,IS-IDMS-T,2008-11,
UK,IS-IDMS-T,2008-11,
AL,IS-IDMS-T,2008-12,
AT,IS-IDMS-T,2008-12,
BE,IS-IDMS-T,2008-12,
BG,IS-IDMS-T,2008-12,
CY,IS-IDMS-T,2008-12,
CZ,IS-IDMS-T,2008-12,
DE,IS-IDMS-T,2008-12,
DK,IS-IDMS-T,2008-12,
EE,IS-IDMS-T,2008-12,
EL,IS-IDMS-T,2008-12,
ES,IS-IDMS-T,2008-12,
EU27_2020,IS-IDMS-T,2008-12,
FI,IS-IDMS-T,2008-12,
FR,IS-IDMS-T,2008-12,
HR,IS-IDMS-T,2008-12,
HU,IS-IDMS-T,2008-12,
IE,IS-IDMS-T,2008-12,
IT,IS-IDMS-T,2008-12,
LT,IS-IDMS-T,2008-12,
LU,IS-IDMS-T,2008-12,
LV,IS-IDMS-T,2008-12,
ME,IS-IDMS-T,2008-12,
MK,IS-IDMS-T,2008-12,
MT,IS-IDMS-T,2008-12,
NL,IS-IDMS-T,2008-12,
NO,IS-IDMS-T,2008-12,
PL,IS-IDMS-T,2008-12,
PT,IS-IDMS-T,2008-12,
RO,IS-IDMS-T,2008-12,
RS,IS-IDMS-T,2008-12,
SE,IS-IDMS-T,2008-12,
SI,IS-IDMS-T,2008-12,
SK,IS-IDMS-T,2008-12,
TR,IS-IDMS-T,2008-12,
UK,IS-IDMS-T,2008-12,
AL,IS-IDMS-T,2009-01,
