geo\TIME_PERIOD,indic,Date,Value
NO,IS-IEL-GWH,2008-04,413.0
PL,IS-IEL-GWH,2008-04,699.0
PT,IS-IEL-GWH,2008-04,959.0
RO,IS-IEL-GWH,2008-04,45.0
RS,IS-IEL-GWH,2008-04,
SE,IS-IEL-GWH,2008-04,379.0
SI,IS-IEL-GWH,2008-04,575.0
SK,IS-IEL-GWH,2008-04,736.0
TR,IS-IEL-GWH,2008-04,
UK,IS-IEL-GWH,2008-04,1012.0
XK,IS-IEL-GWH,2008-04,
AL,IS-IEL-GWH,2008-05,
AT,IS-IEL-GWH,2008-05,1287.0
BA,IS-IEL-GWH,2008-05,
BE,IS-IEL-GWH,2008-05,1603.0
BG,IS-IEL-GWH,2008-05,118.0
CY,IS-IEL-GWH,2008-05,0.0
CZ,IS-IEL-GWH,2008-05,507.0
DE,IS-IEL-GWH,2008-05,3469.0
DK,IS-IEL-GWH,2008-05,1280.0
EE,IS-IEL-GWH,2008-05,153.0
EL,IS-IEL-GWH,2008-05,242.0
ES,IS-IEL-GWH,2008-05,564.0
EU27_2020,IS-IEL-GWH,2008-05,
FI,IS-IEL-GWH,2008-05,1474.0
FR,IS-IEL-GWH,2008-05,314.0
HR,IS-IEL-GWH,2008-05,
HU,IS-IEL-GWH,2008-05,1004.0
IE,IS-IEL-GWH,2008-05,81.0
IS,IS-IEL-GWH,2008-05,
IT,IS-IEL-GWH,2008-05,4043.0
LT,IS-IEL-GWH,2008-05,354.0
LU,IS-IEL-GWH,2008-05,639.0
LV,IS-IEL-GWH,2008-05,397.0
ME,IS-IEL-GWH,2008-05,
MK,IS-IEL-GWH,2008-05,
MT,IS-IEL-GWH,2008-05,
NL,IS-IEL-GWH,2008-05,2376.0
NO,IS-IEL-GWH,2008-05,425.0
PL,IS-IEL-GWH,2008-05,583.0
PT,IS-IEL-GWH,2008-05,854.0
RO,IS-IEL-GWH,2008-05,58.0
RS,IS-IEL-GWH,2008-05,
SE,IS-IEL-GWH,2008-05,351.0
SI,IS-IEL-GWH,2008-05,456.0
SK,IS-IEL-GWH,2008-05,431.0
TR,IS-IEL-GWH,2008-05,
UK,IS-IEL-GWH,2008-05,1437.0
XK,IS-IEL-GWH,2008-05,
AL,IS-IEL-GWH,2008-06,
AT,IS-IEL-GWH,2008-06,823.0
BA,IS-IEL-GWH,2008-06,
BE,IS-IEL-GWH,2008-06,1469.0
BG,IS-IEL-GWH,2008-06,213.0
CY,IS-IEL-GWH,2008-06,0.0
CZ,IS-IEL-GWH,2008-06,545.0
DE,IS-IEL-GWH,2008-06,4236.0
DK,IS-IEL-GWH,2008-06,1077.0
EE,IS-IEL-GWH,2008-06,179.0
EL,IS-IEL-GWH,2008-06,362.0
ES,IS-IEL-GWH,2008-06,334.0
EU27_2020,IS-IEL-GWH,2008-06,
FI,IS-IEL-GWH,2008-06,998.0
FR,IS-IEL-GWH,2008-06,446.0
HR,IS-IEL-GWH,2008-06,
