geo\TIME_PERIOD,indic,Date,Value
CY,IS-PEL-GWH,2008-05,
CZ,IS-PEL-GWH,2008-05,
DE,IS-PEL-GWH,2008-05,
DK,IS-PEL-GWH,2008-05,
EE,IS-PEL-GWH,2008-05,
EL,IS-PEL-GWH,2008-05,
ES,IS-PEL-GWH,2008-05,
EU27_2020,IS-PEL-GWH,2008-05,
FI,IS-PEL-GWH,2008-05,
FR,IS-PEL-GWH,2008-05,
HR,IS-PEL-GWH,2008-05,
HU,IS-PEL-GWH,2008-05,
IE,IS-PEL-GWH,2008-05,
IS,IS-PEL-GWH,2008-05,
IT,IS-PEL-GWH,2008-05,
LT,IS-PEL-GWH,2008-05,
LU,IS-PEL-GWH,2008-05,
LV,IS-PEL-GWH,2008-05,
ME,IS-PEL-GWH,2008-05,
MK,IS-PEL-GWH,2008-05,
MT,IS-PEL-GWH,2008-05,
NL,IS-PEL-GWH,2008-05,
NO,IS-PEL-GWH,2008-05,
PL,IS-PEL-GWH,2008-05,
PT,IS-PEL-GWH,2008-05,
RO,IS-PEL-GWH,2008-05,
RS,IS-PEL-GWH,2008-05,
SE,IS-PEL-GWH,2008-05,
SI,IS-PEL-GWH,2008-05,
SK,IS-PEL-GWH,2008-05,
TR,IS-PEL-GWH,2008-05,
UK,IS-PEL-GWH,2008-05,
XK,IS-PEL-GWH,2008-05,
AL,IS-PEL-GWH,2008-06,
AT,IS-PEL-GWH,2008-06,
BA,IS-PEL-GWH,2008-06,
BE,IS-PEL-GWH,2008-06,
BG,IS-PEL-GWH,2008-06,
CY,IS-PEL-GWH,2008-06,
CZ,IS-PEL-GWH,2008-06,
DE,IS-PEL-GWH,2008-06,
DK,IS-PEL-GWH,2008-06,
EE,IS-PEL-GWH,2008-06,
EL,IS-PEL-GWH,2008-06,
ES,IS-PEL-GWH,2008-06,
EU27_2020,IS-PEL-GWH,2008-06,
FI,IS-PEL-GWH,2008-06,
FR,IS-PEL-GWH,2008-06,
HR,IS-PEL-GWH,2008-06,
HU,IS-PEL-GWH,2008-06,
IE,IS-PEL-GWH,2008-06,
IS,IS-PEL-GWH,2008-06,
IT,IS-PEL-GWH,2008-06,
LT,IS-PEL-GWH,2008-06,
LU,IS-PEL-GWH,2008-06,
LV,IS-PEL-GWH,2008-06,
ME,IS-PEL-GWH,2008-06,
MK,IS-PEL-GWH,2008-06,
MT,IS-PEL-GWH,2008-06,
NL,IS-PEL-GWH,2008-06,
NO,IS-PEL-GWH,2008-06,
PL,IS-PEL-GWH,2008-06,
PT,IS-PEL-GWH,2008-06,
RO,IS-PEL-GWH,2008-06,
RS,IS-PEL-GWH,2008-06,
SE,IS-PEL-GWH,2008-06,
SI,IS-PEL-GWH,2008-06,
SK,IS-PEL-GWH,2008-06,
TR,IS-PEL-GWH,2008-06,
UK,IS-PEL-GWH,2008-06,
XK,IS-PEL-GWH,2008-06,
AL,IS-PEL-GWH,2008-07,
AT,IS-PEL-GWH,2008-07,
BA,IS-PEL-GWH,2008-07,
BE,IS-PEL-GWH,2008-07,
BG,IS-PEL-GWH,2008-07,
CY,IS-PEL-GWH,2008-07,
CZ,IS-PEL-GWH,2008-07,
DE,IS-PEL-GWH,2008-07,
DK,IS-PEL-GWH,2008-07,
EE,IS-PEL-GWH,2008-07,
EL,IS-PEL-GWH,2008-07,
ES,IS-PEL-GWH,2008-07,
EU27_2020,IS-PEL-GWH,2008-07,
FI,IS-PEL-GWH,2008-07,
FR,IS-PEL-GWH,2008-07,
HR,IS-PEL-GWH,2008-07,
HU,IS-PEL-GWH,2008-07,
IE,IS-PEL-GWH,2008-07,
IS,IS-PEL-GWH,2008-07,
IT,IS-PEL-GWH,2008-07,
LT,IS-PEL-GWH,2008-07,
LU,IS-PEL-GWH,2008-07,
LV,IS-PEL-GWH,2008-07,
ME,IS-PEL-GWH,2008-07,
MK,IS-PEL-GWH,2008-07,
MT,IS-PEL-GWH,2008-07,
NL,IS-PEL-GWH,2008-07,
NO,IS-PEL-GWH,2008-07,
PL,IS-PEL-GWH,2008-07,
PT,IS-PEL-GWH,2008-07,
RO,IS-PEL-GWH,2008-07,
RS,IS-PEL-GWH,2008-07,
SE,IS-PEL-GWH,2008-07,
SI,IS-PEL-GWH,2008-07,
SK,IS-PEL-GWH,2008-07,
TR,IS-PEL-GWH,2008-07,
UK,IS-PEL-GWH,2008-07,
XK,IS-PEL-GWH,2008-07,
AL,IS-PEL-GWH,2008-08,
AT,IS-PEL-GWH,2008-08,
BA,IS-PEL-GWH,2008-08,
BE,IS-PEL-GWH,2008-08,
BG,IS-PEL-GWH,2008-08,
CY,IS-PEL-GWH,2008-08,
CZ,IS-PEL-GWH,2008-08,
DE,IS-PEL-GWH,2008-08,
DK,IS-PEL-GWH,2008-08,
EE,IS-PEL-GWH,2008-08,
EL,IS-PEL-GWH,2008-08,
ES,IS-PEL-GWH,2008-08,
EU27_2020,IS-PEL-GWH,2008-08,
FI,IS-PEL-GWH,2008-08,
FR,IS-PEL-GWH,2008-08,
HR,IS-PEL-GWH,2008-08,
HU,IS-PEL-GWH,2008-08,
IE,IS-PEL-GWH,2008-08,
IS,IS-PEL-GWH,2008-08,
IT,IS-PEL-GWH,2008-08,
LT,IS-PEL-GWH,2008-08,
LU,IS-PEL-GWH,2008-08,
LV,IS-PEL-GWH,2008-08,
ME,IS-PEL-GWH,2008-08,
MK,IS-PEL-GWH,2008-08,
MT,IS-PEL-GWH,2008-08,
NL,IS-PEL-GWH,2008-08,
NO,IS-PEL-GWH,2008-08,
PL,IS-PEL-GWH,2008-08,
PT,IS-PEL-GWH,2008-08,
RO,IS-PEL-GWH,2008-08,
RS,IS-PEL-GWH,2008-08,
SE,IS-PEL-GWH,2008-08,
SI,IS-PEL-GWH,2008-08,
SK,IS-PEL-GWH,2008-08,
TR,IS-PEL-GWH,2008-08,
UK,IS-PEL-GWH,2008-08,
XK,IS-PEL-GWH,2008-08,
AL,IS-PEL-GWH,2008-09,
AT,IS-PEL-GWH,2008-09,
BA,IS-PEL-GWH,2008-09,
BE,IS-PEL-GWH,2008-09,
BG,IS-PEL-GWH,2008-09,
CY,IS-PEL-GWH,2008-09,
CZ,IS-PEL-GWH,2008-09,
DE,IS-PEL-GWH,2008-09,
DK,IS-PEL-GWH,2008-09,
EE,IS-PEL-GWH,2008-09,
EL,IS-PEL-GWH,2008-09,
ES,IS-PEL-GWH,2008-09,
EU27_2020,IS-PEL-GWH,2008-09,
FI,IS-PEL-GWH,2008-09,
FR,IS-PEL-GWH,2008-09,
HR,IS-PEL-GWH,2008-09,
HU,IS-PEL-GWH,2008-09,
IE,IS-PEL-GWH,2008-09,
IS,IS-PEL-GWH,2008-09,
IT,IS-PEL-GWH,2008-09,
LT,IS-PEL-GWH,2008-09,
LU,IS-PEL-GWH,2008-09,
LV,IS-PEL-GWH,2008-09,
ME,IS-PEL-GWH,2008-09,
MK,IS-PEL-GWH,2008-09,
MT,IS-PEL-GWH,2008-09,
NL,IS-PEL-GWH,2008-09,
NO,IS-PEL-GWH,2008-09,
PL,IS-PEL-GWH,2008-09,
PT,IS-PEL-GWH,2008-09,
RO,IS-PEL-GWH,2008-09,
RS,IS-PEL-GWH,2008-09,
SE,IS-PEL-GWH,2008-09,
SI,IS-PEL-GWH,2008-09,
SK,IS-PEL-GWH,2008-09,
TR,IS-PEL-GWH,2008-09,
UK,IS-PEL-GWH,2008-09,
XK,IS-PEL-GWH,2008-09,
AL,IS-PEL-GWH,2008-10,
AT,IS-PEL-GWH,2008-10,
BA,IS-PEL-GWH,2008-10,
BE,IS-PEL-GWH,2008-10,
BG,IS-PEL-GWH,2008-10,
CY,IS-PEL-GWH,2008-10,
CZ,IS-PEL-GWH,2008-10,
DE,IS-PEL-GWH,2008-10,
DK,IS-PEL-GWH,2008-10,
EE,IS-PEL-GWH,2008-10,
EL,IS-PEL-GWH,2008-10,
ES,IS-PEL-GWH,2008-10,
EU27_2020,IS-PEL-GWH,2008-10,
FI,IS-PEL-GWH,2008-10,
FR,IS-PEL-GWH,2008-10,
HR,IS-PEL-GWH,2008-10,
HU,IS-PEL-GWH,2008-10,
IE,IS-PEL-GWH,2008-10,
IS,IS-PEL-GWH,2008-10,
IT,IS-PEL-GWH,2008-10,
LT,IS-PEL-GWH,2008-10,
LU,IS-PEL-GWH,2008-10,
LV,IS-PEL-GWH,2008-10,
ME,IS-PEL-GWH,2008-10,
MK,IS-PEL-GWH,2008-10,
MT,IS-PEL-GWH,2008-10,
NL,IS-PEL-GWH,2008-10,
NO,IS-PEL-GWH,2008-10,
PL,IS-PEL-GWH,2008-10,
PT,IS-PEL-GWH,2008-10,
RO,IS-PEL-GWH,2008-10,
RS,IS-PEL-GWH,2008-10,
SE,IS-PEL-GWH,2008-10,
SI,IS-PEL-GWH,2008-10,
SK,IS-PEL-GWH,2008-10,
TR,IS-PEL-GWH,2008-10,
UK,IS-PEL-GWH,2008-10,
