geo\TIME_PERIOD,indic,Date,Value
AL,IS-CNG-TJ,2008-06,
AT,IS-CNG-TJ,2008-06,17364.0
BE,IS-CNG-TJ,2008-06,34456.0
BG,IS-CNG-TJ,2008-06,9393.0
CY,IS-CNG-TJ,2008-06,0.0
CZ,IS-CNG-TJ,2008-06,12320.0
DE,IS-CNG-TJ,2008-06,211481.0
DK,IS-CNG-TJ,2008-06,7261.0
EE,IS-CNG-TJ,2008-06,1873.0
EL,IS-CNG-TJ,2008-06,14420.0
ES,IS-CNG-TJ,2008-06,125193.0
EU27_2020,IS-CNG-TJ,2008-06,967959.0
FI,IS-CNG-TJ,2008-06,11531.0
FR,IS-CNG-TJ,2008-06,76007.0
HR,IS-CNG-TJ,2008-06,7317.0
HU,IS-CNG-TJ,2008-06,24690.0
IE,IS-CNG-TJ,2008-06,14532.0
IS,IS-CNG-TJ,2008-06,0.0
IT,IS-CNG-TJ,2008-06,195719.0
LT,IS-CNG-TJ,2008-06,6363.0
LU,IS-CNG-TJ,2008-06,2131.0
LV,IS-CNG-TJ,2008-06,2723.0
ME,IS-CNG-TJ,2008-06,
MK,IS-CNG-TJ,2008-06,
MT,IS-CNG-TJ,2008-06,0.0
NL,IS-CNG-TJ,2008-06,85865.0
NO,IS-CNG-TJ,2008-06,20843.0
PL,IS-CNG-TJ,2008-06,33339.0
PT,IS-CNG-TJ,2008-06,16348.0
RO,IS-CNG-TJ,2008-06,42110.0
RS,IS-CNG-TJ,2008-06,
SE,IS-CNG-TJ,2008-06,1985.0
SI,IS-CNG-TJ,2008-06,2688.0
SK,IS-CNG-TJ,2008-06,10850.0
TR,IS-CNG-TJ,2008-06,108237.0
UK,IS-CNG-TJ,2008-06,257696.0
XK,IS-CNG-TJ,2008-06,
AL,IS-CNG-TJ,2008-07,
AT,IS-CNG-TJ,2008-07,17212.0
BE,IS-CNG-TJ,2008-07,31833.0
BG,IS-CNG-TJ,2008-07,8952.0
CY,IS-CNG-TJ,2008-07,0.0
CZ,IS-CNG-TJ,2008-07,12156.0
DE,IS-CNG-TJ,2008-07,197662.0
DK,IS-CNG-TJ,2008-07,9625.0
EE,IS-CNG-TJ,2008-07,1583.0
EL,IS-CNG-TJ,2008-07,16170.0
ES,IS-CNG-TJ,2008-07,134021.0
EU27_2020,IS-CNG-TJ,2008-07,979177.0
FI,IS-CNG-TJ,2008-07,12774.0
FR,IS-CNG-TJ,2008-07,74869.0
HR,IS-CNG-TJ,2008-07,7683.0
HU,IS-CNG-TJ,2008-07,24622.0
IE,IS-CNG-TJ,2008-07,14532.0
IS,IS-CNG-TJ,2008-07,0.0
IT,IS-CNG-TJ,2008-07,209817.0
LT,IS-CNG-TJ,2008-07,6996.0
LU,IS-CNG-TJ,2008-07,2439.0
